from_stop_id,to_stop_id,transfer_type,min_transfer_time,from_trip_id,to_trip_id
U1712Z1,U1712Z3,1,,317_139_191125,446_57_180430
U1712Z2,U1712Z3,1,,317_174_200316,446_59_180430
U1712Z2,U1712Z3,1,,317_168_200316,446_63_180430
U1712Z1,U1712Z3,1,,317_52_190902,446_64_180430
U1712Z1,U1712Z3,1,,317_124_190902,446_73_190902
U1712Z2,U1712Z3,1,,317_166_200316,446_73_190902
U1709Z2,U1709Z2,1,,317_166_200316,449_31_191216
U1702Z2,U1702Z2,1,,321_37_200316,318_147_200316
U1702Z1,U1702Z1,1,,318_166_200302,321_36_190902
U1709Z2,U1709Z2,1,,317_7_200316,449_1_191216
U1702Z2,U1702Z2,1,,317_29_200316,318_148_200316
U1842Z2,U1842Z1,1,,488_14_180430,314_198_200401
U1702Z2,U1702Z2,1,,317_23_200316,318_80_200316
U1702Z2,U1702Z2,1,,321_7_200316,318_142_200316
U1709Z2,U1709Z2,1,,321_144_191216,320_68_200316
U1702Z1,U1702Z1,1,,317_159_190902,318_97_200302
U1702Z2,U1702Z2,1,,317_164_200316,318_174_200316
U1702Z1,U1702Z1,1,,321_5_190902,318_2_200316
U1702Z2,U1702Z2,1,,321_34_200316,318_62_200316
U1702Z1,U1702Z1,1,,317_148_190902,318_171_200302
U1702Z2,U1702Z2,1,,317_171_200316,318_76_200316
U1702Z2,U1702Z2,1,,317_170_200316,318_16_200316
U1702Z2,U1702Z2,1,,317_44_200316,318_21_200316
U1702Z2,U1702Z2,1,,321_22_200316,318_85_200316
U1702Z1,U1702Z1,1,,321_19_190902,318_86_200302
U1702Z2,U1702Z2,1,,317_163_200316,318_87_200316
U1702Z1,U1702Z1,1,,317_38_190902,318_150_200302
U1704Z4,U1704Z3,1,,318_23_200316,318_189_200316
U1702Z2,U1702Z2,1,,321_132_200316,318_170_200316
U1702Z2,U1702Z2,1,,317_175_200316,318_146_200316
U1702Z1,U1702Z1,1,,317_236_191125,318_131_200316
U1702Z2,U1702Z2,1,,321_24_200316,318_68_200316
U1702Z1,U1702Z1,1,,317_139_191125,318_69_200302
U1702Z1,U1702Z1,1,,321_30_190902,318_71_200302
U1702Z1,U1702Z1,1,,318_56_200302,317_242_190902
U1702Z2,U1702Z2,1,,321_18_200316,318_152_200316
U1842Z1,U1842Z1,1,,488_19_200316,314_200_200401
U1842Z2,U1842Z1,1,,488_44_180430,314_200_200401
U1330Z2,U1330Z2,1,,339_17_190902,334_3_200316
U1702Z1,U1702Z1,1,,321_33_190902,318_7_200302
U1702Z2,U1702Z2,1,,318_64_200316,321_4_200316
U1702Z1,U1702Z1,1,,321_31_190902,318_8_200302
U1702Z2,U1702Z2,1,,317_7_200316,318_154_200316
U1709Z1,U1709Z2,1,,320_60_190812,449_9_191216
U1702Z2,U1702Z2,1,,321_9_200316,318_10_200316
U1842Z1,U1842Z1,1,,488_33_180430,314_203_200401
U1842Z2,U1842Z1,1,,488_38_180430,314_204_200401
U1842Z1,U1842Z1,1,,488_13_180430,314_205_200401
U1842Z2,U1842Z1,1,,488_42_180430,314_205_200401
U1842Z1,U1842Z1,1,,488_45_180430,314_206_200401
U1842Z2,U1842Z1,1,,488_20_180430,314_206_200401
U1709Z2,U1709Z2,1,,317_168_200316,449_10_191216
U1709Z1,U1709Z2,1,,317_52_190902,449_10_191216
U1702Z2,U1702Z2,1,,317_31_200316,318_149_200316
U1702Z1,U1702Z1,1,,317_153_191125,318_13_200316
U1702Z2,U1702Z2,1,,317_162_200316,318_57_200316
U1702Z1,U1702Z1,1,,317_19_190902,318_155_200302
U1702Z2,U1702Z2,1,,317_161_200316,318_18_200316
U1702Z1,U1702Z1,1,,317_30_190902,318_156_200302
U1702Z2,U1702Z2,1,,318_147_200316,321_37_200316
U1702Z2,U1702Z2,1,,317_25_200316,318_158_200316
U1702Z1,U1702Z1,1,,317_50_190902,318_159_200302
U1709Z1,U1709Z2,1,,317_4_190902,447_14_180702
U1709Z2,U1709Z2,1,,317_165_200316,448_215_191216
U1709Z1,U1709Z2,1,,317_43_200316,447_19_180702
U1702Z1,U1702Z1,1,,317_2_190902,318_22_200302
U1702Z2,U1702Z2,1,,317_239_200316,318_23_200316
U1702Z1,U1702Z1,1,,321_11_190902,318_172_200302
U1702Z1,U1702Z1,1,,317_122_191125,318_153_200302
U1709Z1,U1709Z2,1,,321_30_190902,447_8_180702
U1702Z2,U1702Z2,1,,317_45_200316,318_72_200316
U1702Z1,U1702Z1,1,,318_8_200302,321_31_190902
U1709Z2,U1709Z2,1,,446_16_180430,320_69_200316
U1709Z1,U1709Z2,1,,488_34_180430,320_69_200316
U1702Z1,U1702Z1,1,,318_97_200302,317_159_190902
U1709Z2,U1709Z2,1,,317_29_200316,449_5_191216
U1842Z2,U1842Z1,1,,488_10_200127,314_210_200401
U1702Z1,U1702Z1,1,,317_43_200316,318_79_200302
U1709Z1,U1709Z2,1,,320_57_190812,449_16_191216
U1702Z1,U1702Z1,1,,317_4_190902,318_61_200302
U1702Z1,U1702Z1,1,,317_156_191125,318_38_200302
U1702Z2,U1702Z2,1,,317_169_200316,318_39_200316
U1702Z1,U1702Z1,1,,317_145_191125,318_42_200302
U1702Z2,U1702Z2,1,,317_174_200316,318_43_200316
U1702Z1,U1702Z1,1,,317_10_190902,318_44_200302
U1709Z1,U1709Z2,1,,447_21_180702,317_49_200316
U1702Z2,U1702Z2,1,,318_11_200316,317_49_200316
U1702Z2,U1702Z2,1,,318_170_200316,321_132_200316
U1842Z1,U1842Z1,1,,488_43_180430,314_212_200401
U1842Z2,U1842Z1,1,,488_18_200316,314_212_200401
U1702Z1,U1702Z1,1,,317_48_190902,318_151_200302
U1686Z2,U1686Z1,1,,630_259_200401,386_40_191216
U1686Z2,U1686Z1,1,,630_168_200420,386_40_191216
U1686Z3,U1686Z1,1,,630_270_200401,386_40_191216
U1686Z3,U1686Z1,1,,630_177_200420,386_40_191216
U2008Z4,U2008Z2,1,,489_8_191125,385_154_200120
U2109Z1,U2109Z2,1,,452_219_190603,332_671_200316
U2109Z1,U2109Z2,1,,452_241_190603,332_680_200316
U2109Z1,U2109Z2,1,,452_57_180924,332_685_200316
U2109Z1,U2109Z2,1,,452_53_180924,332_48_190902
U2109Z1,U2109Z2,1,,452_216_190603,332_686_200316
U2109Z1,U2109Z2,1,,452_260_190603,332_699_200316
U2109Z1,U2109Z2,1,,452_221_190603,332_103_200316
U2109Z1,U2109Z2,1,,452_261_190603,332_700_200316
U3303Z1,U3303Z1,1,,454_190_200414,332_414_200316
U3303Z1,U3303Z1,1,,454_201_200414,332_410_191101
U3303Z1,U3303Z1,1,,454_199_200414,332_428_191101
U2109Z1,U2109Z2,1,,452_247_190603,332_428_191101
U2109Z1,U2109Z2,1,,452_254_190603,332_417_191101
U1502Z1,U1502Z1,1,,341_666_191104,331_240_200302
U1502Z1,U1502Z1,1,,341_626_191202,331_242_200302
U1502Z1,U1502Z1,1,,341_622_191104,331_244_200302
U1502Z1,U1502Z1,1,,341_628_191104,331_266_200316
U1502Z1,U1502Z1,1,,341_674_191104,331_249_200302
U1502Z1,U1502Z1,1,,341_634_191104,333_1050_200302
U1502Z1,U1502Z1,1,,341_668_191104,333_1053_200302
U1502Z1,U1502Z1,1,,341_684_191104,331_251_200302
U1502Z1,U1502Z1,1,,341_644_191104,333_1057_200302
U1502Z1,U1502Z1,1,,341_636_191104,333_1061_200302
U1513Z2,U1513Z2,1,,331_130_191202,333_1062_200302
U1502Z1,U1502Z1,1,,341_670_191104,333_1065_200302
U1502Z1,U1502Z1,1,,341_651_191104,333_1071_200302
U1502Z1,U1502Z1,1,,341_654_191104,333_1073_200302
U1502Z1,U1502Z1,1,,341_686_191104,331_255_200302
U1502Z1,U1502Z1,1,,341_717_191104,331_256_200302
U1502Z1,U1502Z1,1,,341_672_191104,331_258_200302
U1513Z2,U1513Z2,1,,331_113_191202,333_1090_200302
U1502Z1,U1502Z1,1,,341_707_191104,333_1091_200302
U1502Z1,U1502Z1,1,,341_719_191104,333_1095_200302
U1513Z2,U1513Z2,1,,331_61_191202,333_1098_200302
U1502Z1,U1502Z1,1,,341_676_191104,333_1102_200302
U1502Z1,U1502Z1,1,,341_678_191104,333_1104_200302
U1502Z1,U1502Z1,1,,341_713_191104,333_1108_200302
U1502Z1,U1502Z1,1,,341_715_191104,333_1110_200302
U1502Z1,U1502Z1,1,,341_642_191104,333_1116_200302
U1502Z1,U1502Z1,1,,341_630_191104,331_262_200302
U1502Z1,U1502Z1,1,,341_632_191104,331_264_200302
U3303Z1,U3303Z1,1,,455_57_190603,332_705_200316
U1546Z2,U1546Z2,1,,651_90_190715,337_404_200316
U1546Z2,U1546Z2,1,,651_31_190715,337_322_191202
U1546Z2,U1546Z2,1,,651_108_190715,337_346_191202
U1546Z2,U1546Z1,1,,651_29_190715,337_349_200316
U1546Z1,U1546Z2,1,,651_93_200224,337_364_191202
U1546Z1,U1546Z2,1,,651_97_200224,337_354_191202
U1546Z2,U1546Z1,1,,651_31_190715,337_405_200316
U1546Z1,U1546Z2,1,,337_343_200316,651_78_190715
U1546Z1,U1546Z2,1,,337_365_200316,651_9_190715
U1546Z1,U1546Z2,1,,337_361_200316,651_96_191202
U1546Z1,U1546Z2,1,,337_339_200316,651_98_191202
U1546Z2,U1546Z2,1,,337_350_191202,651_103_190715
U1546Z2,U1546Z2,1,,337_340_191202,651_24_190715
U1546Z1,U1546Z2,1,,337_363_200316,651_110_190715
U1546Z1,U1546Z2,1,,337_349_200316,651_30_190715
U1546Z1,U1546Z2,1,,337_405_200316,651_111_190715
U1546Z2,U1546Z2,1,,337_322_191202,651_111_190715
U1546Z2,U1546Z2,1,,651_102_190715,337_350_191202
U2490Z2,U2490Z2,1,,440_31_180702,338_198_200401
U2522Z3,U2522Z2,1,,485_5_190805,390_131_200401
U2490Z1,U2490Z1,1,,338_88_200401,440_32_190603
U2490Z1,U2490Z1,1,,390_4_200401,440_16_180702
U2490Z1,U2490Z1,1,,360_10_200401,440_18_190603
U2546Z2,U2546Z2,1,,455_65_190603,390_137_200401
U2490Z2,U2490Z2,1,,440_29_180702,338_203_200401
U2490Z1,U2490Z1,1,,390_4_200401,361_92_180903
U2537Z1,U2537Z2,1,,488_37_180430,361_94_200401
U2537Z1,U2537Z2,1,,460_6_180702,361_94_200401
U2537Z2,U2537Z2,1,,361_212_200401,460_1_180702
U1851Z10,U1851Z3,1,,395_218_190902,361_168_191204
U2490Z1,U2490Z1,1,,390_24_200401,440_28_180702
U2490Z1,U2490Z1,1,,390_14_200401,440_30_180702
U2490Z1,U2490Z1,1,,361_51_200401,338_23_190603
U2490Z2,U2490Z1,1,,338_18_190603,390_40_200401
U2490Z2,U2490Z2,1,,438_225_190805,390_150_200401
U2537Z1,U2537Z2,1,,488_31_180430,361_39_191204
U2537Z1,U2537Z2,1,,488_39_180430,361_97_200401
U2537Z1,U2537Z2,1,,460_1_180702,361_97_200401
U2537Z1,U2537Z2,1,,488_45_180430,361_99_200401
U1851Z10,U1851Z3,1,,395_248_190902,361_169_191204
U2490Z2,U2490Z2,1,,438_1_190603,390_151_200401
U1851Z10,U1851Z3,1,,395_257_190902,361_170_191204
U1564Z1,U1564Z1,1,,339_20_200316,444_23_190715
U1564Z1,U1564Z1,1,,339_22_200316,444_237_191111
U1564Z1,U1564Z1,1,,339_6_200316,444_27_190715
U1564Z1,U1564Z1,1,,339_28_200316,444_19_190715
U1564Z1,U1564Z1,1,,339_317_200316,444_239_191111
U1564Z1,U1564Z1,1,,339_8_200316,444_14_190715
U1564Z1,U1564Z1,1,,339_311_200316,444_242_190902
U1564Z1,U1564Z1,1,,337_359_200316,444_220_190902
U1762Z1,U1762Z1,1,,360_10_200401,444_310_191007
U1564Z1,U1564Z1,1,,337_361_200316,444_243_190902
U1762Z1,U1762Z1,1,,361_106_200401,444_244_191111
U1564Z1,U1564Z1,1,,339_11_200316,444_245_190902
U1502Z1,U1502Z2,1,,333_1053_200302,341_621_191104
U1502Z2,U1502Z2,1,,331_243_200302,341_621_191104
U1502Z2,U1502Z1,1,,333_1096_200302,341_622_191104
U1502Z1,U1502Z1,1,,331_244_200302,341_622_191104
U1502Z1,U1502Z2,1,,333_1065_200302,341_627_191104
U1502Z2,U1502Z2,1,,333_1056_200302,341_627_191104
U1502Z2,U1502Z1,1,,333_1098_200302,341_628_191104
U1502Z1,U1502Z1,1,,331_266_200316,341_628_191104
U1502Z1,U1502Z2,1,,331_258_200302,341_629_191104
U1502Z2,U1502Z2,1,,331_252_200302,341_629_191104
U1502Z2,U1502Z1,1,,333_1058_200302,341_630_191104
U1502Z1,U1502Z1,1,,331_262_200302,341_630_191104
U1502Z2,U1502Z1,1,,333_1045_200302,341_632_191104
U1502Z1,U1502Z1,1,,331_264_200302,341_632_191104
U1502Z1,U1502Z2,1,,333_1102_200302,341_633_191104
U1502Z2,U1502Z2,1,,333_1049_200302,341_633_191104
U1502Z2,U1502Z1,1,,333_1103_200302,341_634_191104
U1502Z1,U1502Z1,1,,333_1050_200302,341_634_191104
U1502Z1,U1502Z2,1,,333_1104_200302,341_635_191104
U1502Z2,U1502Z1,1,,333_1105_200302,341_636_191104
U1502Z1,U1502Z1,1,,333_1061_200302,341_636_191104
U1502Z1,U1502Z2,1,,333_1106_200302,341_637_191104
U1513Z1,U1513Z1,1,,333_1065_200302,331_265_191202
U1762Z1,U1762Z1,1,,314_158_200401,444_313_191007
U1564Z1,U1564Z1,1,,337_339_200316,444_249_190902
U1762Z1,U1762Z1,1,,361_99_200401,444_250_191111
U1564Z1,U1564Z1,1,,339_15_200316,444_251_190902
U1502Z2,U1502Z1,1,,333_1090_200302,341_664_191104
U1502Z2,U1502Z1,1,,333_1081_200302,341_666_191104
U1502Z1,U1502Z1,1,,331_240_200302,341_666_191104
U1502Z1,U1502Z1,1,,333_1053_200302,341_668_191104
U1502Z1,U1502Z2,1,,333_1095_200302,341_669_191104
U1502Z2,U1502Z2,1,,333_1054_200302,341_669_191104
U1502Z2,U1502Z1,1,,333_1056_200302,341_670_191104
U1502Z1,U1502Z1,1,,333_1065_200302,341_670_191104
U1502Z1,U1502Z2,1,,331_251_200302,341_671_191104
U1502Z2,U1502Z2,1,,331_245_200302,341_671_191104
U1502Z1,U1502Z1,1,,331_258_200302,341_672_191104
U1502Z1,U1502Z2,1,,331_255_200302,341_673_191104
U1502Z2,U1502Z2,1,,331_248_200302,341_673_191104
U1502Z1,U1502Z1,1,,331_249_200302,341_674_191104
U1502Z2,U1502Z2,1,,333_1045_200302,341_675_191104
U1502Z2,U1502Z1,1,,333_1049_200302,341_676_191104
U1502Z1,U1502Z1,1,,333_1102_200302,341_676_191104
U1502Z1,U1502Z2,1,,333_1050_200302,341_677_191104
U1502Z2,U1502Z2,1,,333_1103_200302,341_677_191104
U1502Z1,U1502Z1,1,,333_1104_200302,341_678_191104
U1502Z1,U1502Z2,1,,333_1061_200302,341_679_191104
U1502Z2,U1502Z2,1,,333_1105_200302,341_679_191104
U1502Z2,U1502Z1,1,,333_1048_200302,341_680_191104
U1502Z2,U1502Z2,1,,333_1081_200302,341_681_191104
U1502Z1,U1502Z2,1,,331_240_200302,341_681_191104
U1502Z2,U1502Z1,1,,333_551_200302,341_682_191104
U1502Z2,U1502Z1,1,,333_1084_200302,341_682_191104
U1502Z2,U1502Z2,1,,333_1012_200302,341_683_191104
U1502Z1,U1502Z2,1,,331_256_200302,341_683_191104
U1502Z1,U1502Z1,1,,331_251_200302,341_684_191104
U1502Z2,U1502Z2,1,,333_1098_200302,341_685_191104
U1502Z1,U1502Z1,1,,331_255_200302,341_686_191104
U1502Z2,U1502Z2,1,,333_1058_200302,341_687_191104
U1502Z2,U1502Z2,1,,333_1113_200302,341_706_191104
U1502Z2,U1502Z1,1,,333_1062_200302,341_707_191104
U1502Z1,U1502Z2,1,,333_1063_200302,341_708_191104
U1502Z2,U1502Z1,1,,333_1064_200302,341_709_191104
U1502Z2,U1502Z1,1,,333_1115_200302,341_709_191104
U1502Z1,U1502Z1,1,,333_1051_200302,341_709_191104
U1502Z1,U1502Z2,1,,331_251_200302,341_100_190722
U1502Z2,U1502Z2,1,,331_245_200302,341_100_190722
U1502Z2,U1502Z1,1,,333_1066_200302,341_713_191104
U1502Z1,U1502Z1,1,,333_1108_200302,341_713_191104
U1502Z1,U1502Z2,1,,333_1116_200302,341_714_191104
U1502Z2,U1502Z2,1,,333_1077_200302,341_714_191104
U1502Z2,U1502Z1,1,,333_1117_200302,341_715_191104
U1502Z1,U1502Z1,1,,333_1110_200302,341_715_191104
U1502Z1,U1502Z2,1,,333_1057_200302,341_716_191104
U1502Z2,U1502Z2,1,,333_1111_200302,341_716_191104
U1502Z2,U1502Z1,1,,333_1012_200302,341_717_191104
U1502Z1,U1502Z1,1,,331_256_200302,341_717_191104
U1502Z1,U1502Z2,1,,331_242_200302,341_718_191104
U1502Z2,U1502Z2,1,,331_257_200302,341_718_191104
U1502Z2,U1502Z1,1,,333_1054_200302,341_719_191104
U1502Z1,U1502Z1,1,,333_1095_200302,341_719_191104
U1502Z2,U1502Z2,1,,333_1096_200302,341_720_191104
U1502Z1,U1502Z2,1,,331_244_200302,341_720_191104
U1502Z1,U1502Z2,1,,333_1108_200302,341_641_191104
U1502Z2,U1502Z2,1,,333_1066_200302,341_641_191104
U1502Z2,U1502Z1,1,,333_1077_200302,341_642_191104
U1502Z1,U1502Z1,1,,333_1116_200302,341_642_191104
U1502Z1,U1502Z2,1,,333_1110_200302,341_643_191104
U1502Z2,U1502Z2,1,,333_1117_200302,341_643_191104
U1502Z2,U1502Z1,1,,333_1111_200302,341_644_191104
U1502Z1,U1502Z1,1,,333_1057_200302,341_644_191104
U1502Z1,U1502Z2,1,,333_1112_200302,341_645_191104
U4398Z2,U4398Z2,1,,624_377_191106,342_92_191202
U4777Z15,U4777Z8,1,,588_48_191202,388_121_191202
U4777Z15,U4777Z8,1,,650_114_200330,388_121_191202
U4418Z1,U4418Z1,1,,623_244_200331,342_73_191202
U4418Z1,U4418Z1,1,,623_253_200331,342_95_191202
U4777Z15,U4777Z9,1,,388_23_191024,650_111_200330
U4777Z17,U4777Z9,1,,609_748_200203,650_111_200330
U4777Z15,U4777Z10,1,,388_49_191024,588_25_191202
U4418Z1,U4418Z1,1,,623_262_200331,342_97_191202
U4777Z15,U4777Z8,1,,588_32_191202,388_124_191202
U4770Z1,U4770Z1,1,,612_349_191023,342_46_190826
U4398Z2,U4398Z2,1,,624_381_191106,342_110_191202
U4770Z1,U4770Z1,1,,612_353_191023,342_111_191202
U4418Z1,U4418Z1,1,,623_260_200331,342_105_191202
U4398Z2,U4398Z2,1,,624_383_191106,342_105_191202
U4777Z15,U4777Z8,1,,580_143_191218,388_125_191202
U1785Z4,U1785Z4,1,,369_675_200316,348_577_200124
U1785Z3,U1785Z3,1,,369_611_200124,348_621_200124
U1785Z4,U1785Z4,1,,369_572_200124,348_622_200124
U1308Z2,U1308Z2,1,,368_19_190920,348_622_200124
U1308Z2,U1308Z2,1,,656_20_190826,348_614_200316
U1785Z3,U1785Z3,1,,369_567_200124,348_670_200124
U1785Z4,U1785Z4,1,,473_114_200106,369_546_200124
U1785Z4,U1785Z4,1,,473_117_200106,369_578_200316
U1785Z3,U1785Z3,1,,348_670_200124,369_567_200124
U1308Z2,U1308Z2,1,,368_21_190920,369_568_200323
U1785Z4,U1785Z4,1,,473_112_200106,369_574_200124
U1785Z4,U1785Z4,1,,348_622_200124,369_572_200124
U1793Z5,U1793Z1,1,,467_272_190411,349_15_190411
U1785Z4,U1785Z4,1,,473_121_200106,369_551_200316
U1785Z4,U1785Z4,1,,348_577_200124,369_675_200316
U1785Z3,U1785Z3,1,,348_578_200124,369_554_200316
U1308Z2,U1308Z2,1,,368_23_190920,369_555_200316
U1690Z2,U1690Z2,1,,316_463_200316,350_42_191021
U1690Z1,U1690Z1,1,,316_41_200106,350_5_200316
U1690Z2,U1690Z2,1,,316_42_200106,350_6_200316
U1690Z1,U1690Z1,1,,316_43_200106,350_7_191021
U1690Z2,U1690Z2,1,,316_44_200106,350_8_191021
U1690Z1,U1690Z1,1,,316_468_200316,350_521_191021
U1690Z1,U1690Z1,1,,316_16_200106,350_15_191021
U1690Z1,U1690Z1,1,,316_103_200106,350_526_191021
U1690Z2,U1690Z2,1,,316_471_200316,350_548_191021
U1690Z1,U1690Z1,1,,316_93_200106,350_28_191021
U1690Z2,U1690Z2,1,,316_467_200316,350_550_200316
U1690Z1,U1690Z1,1,,316_182_200316,350_47_191021
U1690Z2,U1690Z2,1,,316_104_200106,350_52_191021
U1690Z1,U1690Z1,1,,316_105_200106,350_53_191021
U1690Z2,U1690Z2,1,,316_9_200106,350_553_191021
U1499Z2,U1499Z2,1,,655_389_200406,344_418_190304
U1500Z2,U1500Z1,1,,303_534_190916,344_419_190304
U2490Z2,U2490Z2,1,,438_223_190805,360_127_200401
U2555Z1,U2555Z1,1,,439_4_180430,360_128_200401
U4752Z2,U4752Z2,1,,486_3_191216,360_130_200401
U2555Z1,U2555Z1,1,,439_7_191216,360_133_200401
U2490Z2,U2490Z2,1,,438_23_190603,360_137_200401
U2537Z1,U2537Z2,1,,361_44_191204,361_211_200401
U2537Z1,U2537Z2,1,,488_9_180430,361_104_200401
U2537Z1,U2537Z2,1,,488_19_200316,361_106_200401
U1851Z10,U1851Z3,1,,395_240_190902,361_213_200401
U2490Z2,U2490Z2,1,,440_21_180702,361_213_200401
U2537Z2,U2537Z2,1,,361_209_200401,460_5_180702
U1709Z1,U1709Z2,1,,317_30_190902,488_15_180430
U1842Z2,U1842Z1,1,,314_150_200401,488_15_180430
U2537Z1,U2537Z2,1,,361_169_191204,361_215_200401
U2537Z1,U2537Z2,1,,488_43_180430,361_101_200401
U2537Z1,U2537Z2,1,,488_4_180430,439_3_180430
U2537Z1,U2537Z2,1,,460_8_180702,361_30_191204
U2537Z1,U2537Z2,1,,488_13_180430,361_111_200401
U2537Z1,U2537Z2,1,,460_9_180702,361_219_200401
U2490Z2,U2490Z2,1,,438_227_190805,361_219_200401
U1709Z1,U1709Z2,1,,317_52_190902,488_17_181207
U2490Z1,U2490Z1,1,,338_17_200401,437_3_190603
U2537Z2,U2537Z2,1,,361_212_200401,437_4_180702
U2490Z1,U2490Z1,1,,360_10_200401,338_33_190603
U2490Z1,U2490Z1,1,,338_21_200401,437_12_200316
U2537Z1,U2537Z2,1,,361_168_191204,439_1_180430
U1851Z10,U1851Z3,1,,395_254_190902,361_172_191204
U2537Z1,U2537Z2,1,,361_48_191204,361_220_200401
U2537Z1,U2537Z2,1,,361_168_191204,460_9_180702
U2537Z2,U2537Z2,1,,361_217_200401,460_10_180702
U2537Z1,U2537Z2,1,,460_4_180702,361_49_191204
U2490Z1,U2490Z1,1,,361_95_200401,437_6_200316
U2537Z2,U2537Z2,1,,361_212_200401,439_5_200316
U2537Z1,U2537Z1,1,,361_168_191204,488_18_200316
U1709Z1,U1709Z2,1,,317_43_200316,488_19_200316
U1842Z2,U1842Z1,1,,314_148_200401,488_19_200316
U1308Z1,U1308Z1,1,,348_578_200124,368_20_190920
U1308Z1,U1308Z1,1,,348_623_200124,368_22_190920
U1308Z1,U1308Z1,1,,348_580_200124,368_24_190920
U1308Z1,U1308Z1,1,,348_625_200321,368_26_190920
U1308Z1,U1308Z1,1,,348_609_200124,368_102_190920
U1785Z4,U1785Z4,1,,473_109_200106,369_591_200124
U1785Z4,U1785Z4,1,,473_119_200106,369_593_200124
U1308Z2,U1308Z2,1,,368_47_200316,369_676_200316
U1785Z4,U1785Z4,1,,473_115_200106,369_599_200124
U1785Z4,U1785Z3,1,,473_115_200106,369_620_200316
U1308Z2,U1308Z2,1,,656_9_190826,369_608_200316
U1785Z4,U1785Z3,1,,473_110_200106,369_609_200124
U1785Z4,U1785Z4,1,,473_123_200106,369_627_200124
U2215Z1,U2215Z4,1,,372_4_180702,663_1_180702
U2228Z1,U2228Z2,1,,473_5_200106,370_66_190701
U2228Z1,U2228Z2,1,,473_2_200106,370_70_190701
U2337Z1,U2337Z1,1,,663_22_200106,372_48_190701
U2228Z1,U2228Z2,1,,473_12_200106,370_90_190701
U2340Z2,U2340Z2,1,,470_11_200106,372_24_200316
U2228Z1,U2228Z2,1,,470_9_200106,370_96_190701
U2244Z2,U2244Z1,1,,371_211_200316,374_306_200316
U2244Z2,U2244Z1,1,,371_145_190701,374_308_200316
U2244Z2,U2244Z1,1,,374_159_191223,371_30_180702
U2244Z2,U2244Z1,1,,374_197_200316,371_210_200316
U2244Z2,U2244Z1,1,,371_50_200316,374_309_200316
U2244Z2,U2244Z1,1,,371_104_200316,374_310_200316
U2244Z2,U2244Z1,1,,371_195_200316,374_311_200316
U2244Z2,U2244Z1,1,,371_6_200316,374_312_200316
U2244Z2,U2244Z1,1,,371_198_200316,374_313_200316
U2244Z2,U2244Z1,1,,371_190_200316,374_314_200316
U2244Z2,U2244Z1,1,,371_212_200316,374_316_200316
U1829Z4,U1829Z1,1,,669_177_200414,375_1257_200414
U1829Z3,U1829Z1,1,,666_24_180702,375_1293_200203
U1829Z4,U1829Z1,1,,666_80_200316,375_1297_200316
U1829Z3,U1829Z1,1,,667_8_190930,375_1297_200316
U1829Z4,U1829Z1,1,,669_169_200414,367_595_200414
U1829Z4,U1829Z1,1,,670_44_200414,367_595_200414
U1829Z4,U1829Z1,1,,670_48_200414,375_1287_200414
U1829Z4,U1829Z1,1,,666_70_200316,375_1291_200316
U1829Z4,U1829Z1,1,,667_21_191029,375_1280_200203
U1829Z4,U1829Z3,1,,379_15_200316,666_15_200316
U1829Z2,U1829Z1,1,,669_168_200414,367_647_200414
U1829Z4,U1829Z1,1,,666_81_200316,375_1403_200316
U1829Z4,U1829Z1,1,,666_74_200316,375_1271_200414
U1829Z4,U1829Z1,1,,670_35_200414,375_1283_200414
U1829Z4,U1829Z1,1,,667_12_200316,375_1349_200414
U1829Z4,U1829Z1,1,,670_28_200414,375_1324_200203
U1829Z4,U1829Z1,1,,670_16_200417,375_1324_200203
U1829Z4,U1829Z1,1,,667_17_190930,375_1219_200316
U1829Z4,U1829Z1,1,,666_79_200316,375_1415_200316
U1829Z4,U1829Z1,1,,667_10_191029,375_1268_200203
U1829Z4,U1829Z1,1,,667_11_200316,375_1408_200414
U1829Z4,U1829Z1,1,,670_50_200414,375_1315_200414
U1829Z4,U1829Z1,1,,669_166_200414,367_641_200414
U3257Z2,U1829Z3,1,,367_645_200316,666_3_200316
U1829Z4,U1829Z1,1,,670_43_200414,375_1418_200414
U1829Z4,U1829Z3,1,,375_1190_200201,666_37_200316
U1829Z4,U1829Z3,1,,375_1202_200201,666_48_200316
U1829Z4,U1829Z3,1,,375_1423_200316,666_1_190930
U1829Z4,U1829Z3,1,,367_614_200203,666_9_200414
U1829Z4,U1829Z1,1,,669_169_200414,379_5_200414
U1829Z4,U1829Z1,1,,670_44_200414,379_5_200414
U3257Z2,U1829Z2,1,,375_1424_200316,669_163_200414
U1829Z4,U1829Z2,1,,379_26_191029,669_163_200414
U3257Z2,U1829Z2,1,,375_1302_200203,669_165_200414
U1984Z4,U1984Z2,1,,421_135_191114,381_65_191128
U1984Z4,U1984Z2,1,,421_269_200420,381_65_191128
U2016Z1,U2016Z1,1,,381_71_191202,387_7_191202
U2008Z2,U2008Z2,1,,491_4_191101,387_8_181026
U1984Z3,U1984Z1,1,,421_127_191114,381_51_191202
U1984Z3,U1984Z1,1,,421_265_200420,381_51_191202
U1984Z4,U1984Z1,1,,421_227_191114,381_51_191202
U1984Z4,U1984Z1,1,,421_271_200420,381_51_191202
U1984Z3,U1984Z2,1,,421_133_191114,381_52_191128
U1984Z3,U1984Z2,1,,421_268_200420,381_52_191128
