stop_id,stop_name,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,wheelchair_boarding,level_id,platform_code
U4234Z1,"Kralupy n.Vlt.,HELP-Trans",50.24711,14.32628,"3",,0,,0,,A
U4234Z2,"Kralupy n.Vlt.,HELP-Trans",50.24709,14.32620,"3",,0,,0,,B
U4235Z1,"Kralupy n.Vlt.,U Železničních domů",50.24870,14.31055,"3",,0,,0,,A
U4235Z2,"Kralupy n.Vlt.,U Železničních domů",50.24859,14.31053,"3",,0,,0,,B
U4236Z1,"Kralupy n.Vlt.,Revoluční",50.25169,14.31122,"3",,0,,0,,A
U4236Z2,"Kralupy n.Vlt.,Revoluční",50.25119,14.31102,"3",,0,,0,,B
U4237Z1,"Kralupy n.Vlt.,Koupaliště",50.25385,14.30831,"3",,0,,0,,A
U4238Z1,"Kralupy n.Vlt.,U Parku",50.25223,14.30879,"3",,0,,0,,A
U4239Z1,"Kralupy n.Vlt.,Masarykova",50.25010,14.31316,"3",,0,,0,,A
U4239Z2,"Kralupy n.Vlt.,Masarykova",50.25016,14.31327,"3",,0,,0,,B
U4240Z1P,"Nad Rybníkem",50.08731,14.58613,"P",,0,,0,,A
U4241Z1,"Nelahozeves,Lešany,Rozc.",50.25682,14.29698,"3",,0,,0,,A
U4241Z2,"Nelahozeves,Lešany,Rozc.",50.25686,14.29657,"3",,0,,0,,B
U4242Z1,"Nelahozeves,Lešany",50.25618,14.28530,"3",,0,,2,,A
U4243Z1,"Nelahozeves",50.26122,14.30030,"3",,0,,0,,A
U4243Z2,"Nelahozeves",50.26173,14.30120,"3",,0,,0,,B
U4244Z1,"Nelahozeves,U Nadjezdu",50.26713,14.30282,"3",,0,,0,,A
U4244Z2,"Nelahozeves,U Nadjezdu",50.26722,14.30295,"3",,0,,0,,B
U4245Z1,"Nelahozeves,Tukové záv.",50.27591,14.30949,"3",,0,,0,,A
U4245Z2,"Nelahozeves,Tukové záv.",50.27588,14.30957,"3",,0,,0,,B
U4246Z1,"Nelahozeves,U Kaštanu",50.28090,14.31477,"3",,0,,0,,A
U4246Z2,"Nelahozeves,U Kaštanu",50.28119,14.31488,"3",,0,,0,,B
U4247Z1,"Nová Ves,Miřejovice,Most",50.28135,14.31590,"3",,0,,0,,A
U4247Z2,"Nová Ves,Miřejovice,Most",50.28094,14.31590,"3",,0,,0,,B
U4248Z1,"Kralupy n.Vlt.,Tesco",50.25242,14.31888,"3",,0,,0,,A
U4249Z1,"Barchovice,Obecní úřad",49.94538,14.96830,"5",,0,,2,,A
U4249Z2,"Barchovice,Obecní úřad",49.94459,14.96862,"5",,0,,0,,B
U4250Z1,"Dobřejovice,Jesenická",49.98062,14.57275,"1",,0,,0,,A
U4250Z2,"Dobřejovice,Jesenická",49.98103,14.57378,"1",,0,,0,,B
U4251Z1,"Horoměřice,Švejkova",50.13182,14.34858,"1",,0,,0,,A
U4251Z2,"Horoměřice,Švejkova",50.13179,14.35012,"1",,0,,0,,B
U4252Z1,"Tehov,Hačálka",49.97118,14.67929,"1",,0,,2,,A
U4252Z2,"Tehov,Hačálka",49.97129,14.67884,"1",,0,,2,,B
U4253Z2,"Jinočany,Nádraží",50.02916,14.26316,"1",,0,,2,,B
U4254Z1,"Jinočany,Žižkova",50.03511,14.26360,"1",,0,,2,,A
U4254Z2,"Jinočany,Žižkova",50.03637,14.26328,"1",,0,,2,,B
U4256Z1,"Mořina",49.95451,14.20501,"2",,0,,2,,A
U4256Z2,"Mořina",49.95456,14.20466,"2",,0,,2,,B
U4257Z1,"Mělník,Nám.Karla IV.",50.35121,14.47672,"4",,0,,2,,A
U4257Z1N,"Mělník,Nám.Karla IV.",50.35121,14.47672,,,0,,2,,A
U4258Z1P,"Hlávkova",50.03682,14.31458,"P",,0,,0,,A
U4258Z2P,"Hlávkova",50.03598,14.31395,"P",,0,,0,,B
U4259Z1,"Tuchoměřice,Outlet",50.12499,14.27980,"1",,0,,0,,A
U4259Z2,"Tuchoměřice,Outlet",50.12497,14.28046,"1",,0,,0,,B
U4260Z1P,"Hrdlořezská",50.09378,14.50955,"P",,0,,0,,A
U4260Z2P,"Hrdlořezská",50.09360,14.50941,"P",,0,,0,,B
U4261Z1P,"Na Lukách",50.09741,14.51147,"P",,0,,0,,A
U4261Z2P,"Na Lukách",50.09767,14.51177,"P",,0,,0,,B
U4262Z1P,"Mezitraťová",50.10017,14.51785,"P",,0,,0,,A
U4263Z1,"Vrané n.Vlt.,Zdrav.stř.",49.93493,14.38035,"1,2",,0,,2,,A
U4263Z2,"Vrané n.Vlt.,Zdrav.stř.",49.93517,14.38021,"1,2",,0,,2,,B
U4264Z1,"Vrané n.Vlt.,Modřínová",49.93179,14.38562,"1,2",,0,,2,,A
U4264Z2,"Vrané n.Vlt.,Modřínová",49.93163,14.38602,"1,2",,0,,2,,B
U4265Z1,"Vrané n.Vlt.,Lesní",49.92257,14.39608,"1,2",,0,,2,,A
U4265Z2,"Vrané n.Vlt.,Lesní",49.92235,14.39651,"1,2",,0,,2,,B
U4266Z1,"Březová-Oleško,Nová Březová",49.91914,14.40063,"2",,0,,2,,A
U4266Z2,"Březová-Oleško,Nová Březová",49.91926,14.40066,"2",,0,,2,,B
U4267Z1,"Březová-Oleško,Zahradní",49.91805,14.40508,"2",,0,,2,,A
U4267Z2,"Březová-Oleško,Zahradní",49.91808,14.40545,"2",,0,,2,,B
U4268Z1,"Březová-Oleško,Olešská",49.91510,14.41195,"2",,0,,2,,A
U4268Z2,"Březová-Oleško,Olešská",49.91522,14.41157,"2",,0,,2,,B
U4269Z1,"Vinořská",50.13999,14.57590,"B",,0,,0,,A
U4270Z1,"Na Tykačce",50.15308,14.58563,"B",,0,,0,,A
U4270Z2,"Na Tykačce",50.15278,14.58593,"B",,0,,0,,B
U4271Z1,"Radonice,Spojovací",50.14278,14.61005,"1",,0,,0,,A
U4272Z1,"Beroun,U Slavaše",49.96889,14.07942,"3,4",,0,,2,,A
U4273Z1,"Beroun,Brožíkova",49.96844,14.08072,"3,4",,0,,2,,A
U4273Z2,"Beroun,Školní náměstí",49.96755,14.08079,"3,4",,0,,2,,B
U4274Z1,"Beroun,PAI",49.97261,14.07629,"4",,0,,2,,A
U4274Z2,"Beroun,PAI",49.97396,14.07559,"4",,0,,2,,B
U4275Z1,"Hořovice,U Hřbitova",49.83550,13.91162,"6",,0,,2,,A
U4275Z2,"Hořovice,U Hřbitova",49.83545,13.91195,"6",,0,,2,,B
U4276Z1,"Černošice,Masopustní náměstí",49.94156,14.32936,"1",,0,,2,,A
U4277Z11P,"Ostrov Štvanice",50.09695,14.44795,"P",,0,,0,,K
U4278Z11P,"Rohanský ostrov",50.09696,14.45014,"P",,0,,0,,K
U4279Z1,"Davle,Portus",49.87573,14.39086,"2",,0,,2,,A
U4280Z1,"Úherce,ZD",50.29657,13.94928,"6",,0,,0,,A
U4280Z2,"Úherce,ZD",50.29665,13.94909,"6",,0,,0,,B
U4281Z1,"Senohraby,U Školy",49.89568,14.72208,"3",,0,,2,,A
U4281Z2,"Senohraby,U Školy",49.89609,14.72341,"3",,0,,2,,B
U4286Z1P,"Kazín",49.95105,14.34083,"P",,0,,0,,A
U4287Z1P,"Dolní Černošice",49.96297,14.33237,"P",,0,,0,,A
U4288Z1P,"Ke Kazínu",49.95641,14.34234,"P",,0,,0,,A
U4288Z2P,"Ke Kazínu",49.95642,14.34233,"P",,0,,0,,B
U4289Z2P,"U Žlábku",49.95966,14.36679,"P",,0,,0,,B
U4290Z1P,"Ke Štěrkovně",49.95698,14.37148,"P",,0,,0,,A
U4290Z2P,"Ke Štěrkovně",49.95737,14.37161,"P",,0,,0,,B
U4291Z1P,"Na Lhotkách",49.95327,14.36815,"P",,0,,0,,A
U4291Z2P,"Na Lhotkách",49.95328,14.36830,"P",,0,,0,,B
U4292Z1,"Čelákovice,Jiřinská",50.16286,14.75747,"2",,0,,2,,A
U4292Z2,"Čelákovice,Jiřinská",50.16317,14.75764,"2",,0,,2,,B
U4298Z1,"Nové Strašecí,Palackého",50.15244,13.89950,"6",,0,,2,,A
U4299Z2,"Rynholec",50.13893,13.92185,"6",,0,,2,,B
U4300Z1,"Rakovník,Sokolovna",50.10250,13.73270,"7",,0,,2,,1
U4300Z2,"Rakovník,Sokolovna",50.10239,13.73314,"7",,0,,2,,2
U4301Z1,"Makotřasy,Rozcestí",50.14738,14.21370,"2",,0,,2,,A
U4301Z2,"Makotřasy,Rozcestí",50.14727,14.21468,"2",,0,,2,,B
U4302Z1,"Lidice,Památník",50.14681,14.19935,"2",,0,,2,,A
U4302Z2,"Lidice,Památník",50.14636,14.19937,"2",,0,,2,,B
U4303Z1,"Buštěhrad",50.15436,14.18960,"2",,0,,2,,A
U4303Z2,"Buštěhrad",50.15422,14.18973,"2",,0,,2,,B
U4304Z1,"Buštěhrad,U Kahance",50.15150,14.18131,"2",,0,,2,,A
U4304Z2,"Buštěhrad,U Kahance",50.15144,14.18159,"2",,0,,2,,B
U4305Z1,"Kladno,Pražská",50.13741,14.13293,"3",,0,,2,,A
U4305Z2,"Kladno,Pražská",50.13691,14.13085,"3",,0,,2,,B
U4306Z1,"Kladno,Pražská křiž.",50.13612,14.12618,"3",,0,,2,,A
U4306Z2,"Kladno,Pražská křiž.",50.13590,14.12588,"3",,0,,2,,B
U4306Z3,"Kladno,Pražská křiž.",50.13530,14.12488,"3",,0,,2,,C
U4306Z4,"Kladno,Pražská křiž.",50.13543,14.12320,"3",,0,,2,,D
U4306Z5,"Kladno,Pražská křiž.",50.13668,14.12416,"3",,0,,2,,E
U4307Z1,"Kladno,Vodárenská",50.13475,14.11983,"3",,0,,2,,A
U4307Z2,"Kladno,Vodárenská",50.13453,14.11997,"3",,0,,2,,B
U4308Z1,"Kladno,U Hvězdy",50.13276,14.11332,"3",,0,,2,,A
U4308Z2,"Kladno,U Hvězdy",50.13256,14.11343,"3",,0,,2,,B
U4308Z3,"Kladno,U Hvězdy",50.13307,14.11456,"3",,0,,2,,C
U4308Z4,"Kladno,U Hvězdy",50.13279,14.11431,"3",,0,,2,,D
U4309Z1,"Kladno,J.Kociána",50.13375,14.10840,"3",,0,,2,,A
U4309Z2,"Kladno,J.Kociána",50.13363,14.10822,"3",,0,,2,,B
U4310Z1,"Kladno,Sítná",50.13633,14.10408,"3",,0,,2,,A
U4310Z2,"Kladno,Sítná",50.13580,14.10451,"3",,0,,2,,B
U4310Z3,"Kladno,Sítná",50.13674,14.10344,"3",,0,,2,,C
U4310Z4,"Kladno,Sítná",50.13684,14.10282,"3",,0,,2,,D
U4311Z1,"Kladno,C.Boudy",50.13923,14.10068,"3",,0,,2,,A
U4311Z2,"Kladno,C.Boudy",50.13996,14.09967,"3",,0,,2,,B
U4312Z1,"Kladno,U Tržnice",50.13294,14.12508,"3",,0,,2,,A
U4313Z1,"Kladno,Nám.Svobody",50.14495,14.09342,"3",,0,,2,,A
U4313Z2,"Kladno,Nám.Svobody",50.14512,14.09379,"3",,0,,2,,B
U4313Z3,"Kladno,Nám.Svobody",50.14528,14.09415,"3",,0,,2,,C
U4313Z4,"Kladno,Nám.Svobody",50.14507,14.09435,"3",,0,,2,,D
U4313Z5,"Kladno,Nám.Svobody",50.14492,14.09401,"3",,0,,2,,E
U4313Z6,"Kladno,Nám.Svobody",50.14474,14.09360,"3",,0,,2,,F
U4313Z7,"Kladno,Nám.Svobody",50.14439,14.09272,"3",,0,,2,,G
U4313Z8,"Kladno,Nám.Svobody",50.14574,14.09588,"3",,0,,2,,H
U4313Z9,"Kladno,Nám.Svobody",50.14601,14.09595,"3",,0,,2,,I
U4313Z10,"Kladno,Nám.Svobody",50.14447,14.09349,"3",,0,,2,,J
U4314Z1,"Kladno,Autobusové nádraží",50.14608,14.10581,"3",,0,,2,,1
U4314Z2,"Kladno,Autobusové nádraží",50.14594,14.10590,"3",,0,,2,,2
U4314Z3,"Kladno,Autobusové nádraží",50.14576,14.10599,"3",,0,,2,,3
U4314Z4,"Kladno,Autobusové nádraží",50.14559,14.10610,"3",,0,,2,,4
U4314Z5,"Kladno,Autobusové nádraží",50.14612,14.10595,"3",,0,,2,,5
U4314Z6,"Kladno,Autobusové nádraží",50.14597,14.10605,"3",,0,,2,,6
U4314Z8,"Kladno,Autobusové nádraží",50.14563,14.10626,"3",,0,,2,,8
U4314Z9,"Kladno,Autobusové nádraží",50.14617,14.10611,"3",,0,,2,,9
U4314Z10,"Kladno,Autobusové nádraží",50.14602,14.10617,"3",,0,,2,,10
U4314Z11,"Kladno,Autobusové nádraží",50.14584,14.10631,"3",,0,,2,,11
U4314Z18,"Kladno,Autobusové nádraží",50.14628,14.10547,"3",,0,,2,,V
U4314Z19,"Kladno,Autobusové nádraží",50.14690,14.10621,"3",,0,,2,,A
U4314Z20,"Kladno,Autobusové nádraží",50.14780,14.10589,"3",,0,,2,,B
U4315Z1,"Kladno,Meta",50.13492,14.13735,"3",,0,,2,,A
U4315Z2,"Kladno,Meta",50.13465,14.13766,"3",,0,,2,,B
U4316Z1,"Kladno,Okrsek 4",50.13059,14.13692,"3",,0,,2,,A
U4316Z2,"Kladno,Okrsek 4",50.13155,14.13814,"3",,0,,2,,B
U4316Z3,"Kladno,Okrsek 4",50.13062,14.13720,"3",,0,,2,,C
U4317Z1,"Kladno,Růžové pole",50.12830,14.12874,"3",,0,,2,,A
U4317Z2,"Kladno,Růžové pole",50.12825,14.12950,"3",,0,,2,,B
U4318Z1,"Kladno,Americká",50.12725,14.12335,"3",,0,,2,,A
U4318Z2,"Kladno,Americká",50.12709,14.12342,"3",,0,,2,,B
U4319Z1,"Kladno,Tesco",50.12749,14.11897,"3",,0,,2,,A
U4319Z2,"Kladno,Tesco",50.12740,14.11879,"3",,0,,2,,B
U4320Z1,"Kladno,U Kauflandu",50.12902,14.11606,"3",,0,,2,,A
U4320Z2,"Kladno,U Kauflandu",50.12912,14.11589,"3",,0,,2,,B
U4323Z1,"Kladno,Zimní stadion",50.13708,14.09517,"3",,0,,2,,A
U4323Z2,"Kladno,Zimní stadion",50.13505,14.09630,"3",,0,,2,,B
U4324Z1,"Kladno,Nemocnice",50.14111,14.09225,"3",,0,,2,,A
U4324Z2,"Kladno,Nemocnice",50.14259,14.09049,"3",,0,,2,,B
U4325Z1,"Kladno,U Nemocnice",50.14281,14.08803,"3",,0,,2,,A
U4325Z2,"Kladno,U Nemocnice",50.14272,14.08858,"3",,0,,2,,B
U4325Z3,"Kladno,U Nemocnice",50.14269,14.08767,"3",,0,,2,,C
U4325Z4,"Kladno,U Nemocnice",50.14258,14.08815,"3",,0,,2,,D
U4326Z1,"Kladno,Vítězná",50.14075,14.07518,"3",,0,,2,,A
U4326Z2,"Kladno,Vítězná",50.14047,14.07513,"3",,0,,2,,B
U4327Z1,"Kladno,Vašíčkova",50.14474,14.06966,"3",,0,,2,,A
U4327Z2,"Kladno,Vašíčkova",50.14478,14.06938,"3",,0,,2,,B
U4328Z1,"Kladno,Energie",50.14745,14.06993,"3",,0,,2,,A
U4328Z2,"Kladno,Energie",50.14730,14.06929,"3",,0,,2,,B
U4329Z1,"Kladno,Havlíčkovo náměstí",50.16682,14.10715,"3",,0,,2,,A
U4329Z2,"Kladno,Havlíčkovo náměstí",50.16740,14.10687,"3",,0,,2,,B
U4329Z3,"Kladno,Havlíčkovo náměstí",50.16735,14.10666,"3",,0,,2,,C
U4331Z1,"Roztoky,Škola",50.02538,13.86813,"6",,0,,2,,A
U4332Z1,"Malé Přítočno,U Hrnčírny",50.10703,14.13728,"2",,0,,2,,A
U4332Z2,"Malé Přítočno,U Hrnčírny",50.10675,14.13742,"2",,0,,2,,B
U4335Z1,"Tismice,Hřbitov",50.05516,14.82541,"3",,0,,2,,A
U4335Z2,"Tismice,Hřbitov",50.05515,14.82498,"3",,0,,2,,B
U4338Z1,"Rakovník,Na Sekyře",50.10260,13.73059,"7",,0,,0,,A
U4338Z2,"Rakovník,Na Sekyře",50.10299,13.72867,"7",,0,,0,,B
U4340Z1,"Rakovník,Čs.legií",50.10377,13.72565,"7",,0,,0,,A
U4340Z2,"Rakovník,Čs.legií",50.10473,13.72514,"7",,0,,0,,B
U4355Z1,"Mšeno,rozc.Velký Újezd 1.2",50.41434,14.61784,"5",,0,,2,,A
U4355Z2,"Mšeno,rozc.Velký Újezd 1.2",50.41421,14.61779,"5",,0,,2,,B
U4357Z1P,"Dolnočernošická",49.95982,14.32904,"P",,0,,0,,A
U4357Z2P,"Dolnočernošická",49.95941,14.32894,"P",,0,,0,,B
U4360Z1,"Nelahozeves,Rozc.Staré Ouholice",50.28452,14.31360,"3",,0,,2,,A
U4360Z2,"Nelahozeves,Rozc.Staré Ouholice",50.28575,14.31323,"3",,0,,2,,B
U4361Z1,"Nová Ves,Staré Ouholice",50.29003,14.32188,"3",,0,,2,,A
U4362Z1,"Kladno,Zdrav.stř.",50.13017,14.12609,"3",,0,,2,,A
U4362Z2,"Kladno,Zdrav.stř.",50.12907,14.12615,"3",,0,,2,,B
U4363Z1,"Nová Ves,Rozc.",50.30875,14.31428,"4",,0,,2,,A
U4363Z2,"Nová Ves,Rozc.",50.30868,14.31450,"4",,0,,2,,B
U4364Z1,"Nová Ves",50.31285,14.30970,"4",,0,,2,,A
U4364Z2,"Nová Ves",50.31306,14.30990,"4",,0,,2,,B
U4365Z1,"Ledčice,Rozc.",50.33528,14.28368,"4",,0,,2,,A
U4365Z2,"Ledčice,Rozc.",50.33538,14.28393,"4",,0,,2,,B
U4366Z1,"Ledčice",50.34111,14.29427,"4",,0,,2,,A
U4366Z2,"Ledčice",50.34097,14.29388,"4",,0,,2,,B
U4367Z2,"Černouček",50.36097,14.30722,"5",,0,,2,,B
U4369Z1,"Horní Beřkovice,ObÚ",50.35923,14.34588,"5",,0,,2,,A
U4369Z2,"Horní Beřkovice,ObÚ",50.35940,14.34570,"5",,0,,2,,B
U4370Z1,"Jeviněves",50.34467,14.33787,"4",,0,,2,,A
U4370Z2,"Jeviněves",50.34530,14.33832,"4",,0,,2,,B
U4371Z1,"Spomyšl",50.33411,14.36055,"4",,0,,2,,A
U4371Z2,"Spomyšl",50.33411,14.36055,"4",,0,,2,,B
U4372Z1,"Spomyšl,U Lávky",50.33612,14.36817,"4",,0,,2,,A
U4372Z2,"Spomyšl,U Lávky",50.33598,14.36742,"4",,0,,2,,B
U4373Z1,"Vraňany,U Nadjezdu",50.33821,14.37787,"4",,0,,2,,A
U4373Z2,"Vraňany,U Nadjezdu",50.33815,14.37788,"4",,0,,2,,B
U4374Z1,"Vraňany,Škola",50.31907,14.36330,"4",,0,,2,,A
U4374Z2,"Vraňany,Škola",50.31918,14.36342,"4",,0,,2,,B
U4375Z1,"Vraňany",50.31718,14.36185,"4",,0,,2,,A
U4375Z2,"Vraňany",50.31707,14.36195,"4",,0,,2,,B
U4376Z1,"Vraňany,Mlčechvosty",50.31865,14.33990,"4",,0,,2,,A
U4377Z1,"Lužec n.Vlt.",50.32165,14.39925,"5",,0,,2,,A
U4377Z2,"Lužec n.Vlt.",50.32140,14.40097,"5",,0,,2,,B
U4378Z1,"Lužec n.Vlt.,Strojírny",50.32353,14.40678,"5",,0,,2,,A
U4378Z2,"Lužec n.Vlt.,Strojírny",50.32350,14.40693,"5",,0,,2,,B
U4379Z1,"Lužec n.Vlt.,Chramostek",50.32893,14.41643,"5",,0,,2,,A
U4379Z2,"Lužec n.Vlt.,Chramostek",50.32902,14.41631,"5",,0,,2,,B
U4380Z1,"Hořín,Zelčín",50.32568,14.43983,"4",,0,,2,,A
U4380Z2,"Hořín,Zelčín",50.32551,14.43975,"4",,0,,2,,B
U4381Z1,"Hořín,Vrbno",50.32465,14.45145,"4",,0,,2,,A
U4382Z1,"Hořín",50.34443,14.46251,"4",,0,,2,,A
U4382Z2,"Hořín",50.34472,14.46265,"4",,0,,2,,B
U4383Z1,"Hořín,Brozánky",50.34933,14.45925,"4",,0,,2,,A
U4383Z2,"Hořín,Brozánky",50.34946,14.45957,"4",,0,,2,,B
U4384Z1,"Býkev",50.34716,14.41680,"5",,0,,2,,A
U4385Z1,"Býkev,Jenišovice",50.34706,14.40153,"5",,0,,2,,A
U4385Z2,"Býkev,Jenišovice",50.34693,14.40168,"5",,0,,2,,B
U4387Z1,"Kladno,Showa",50.11863,14.12931,"3",,0,,2,,A
U4388Z1,"Velké Přítočno,ObÚ",50.11826,14.13036,"2",,0,,2,,A
U4388Z2,"Velké Přítočno,ObÚ",50.11806,14.13027,"2",,0,,2,,B
U4389Z1,"Dolany",50.11587,14.14937,"2",,0,,2,,A
U4389Z2,"Dolany",50.11574,14.14920,"2",,0,,2,,B
U4390Z1,"Hřebeč,Netřeby",50.13170,14.15303,"2",,0,,2,,A
U4390Z2,"Hřebeč,Netřeby",50.13145,14.15260,"2",,0,,2,,B
U4391Z1,"Hřebeč",50.13777,14.16004,"2",,0,,2,,A
U4391Z2,"Hřebeč",50.13774,14.16034,"2",,0,,2,,B
U4391Z3,"Hřebeč",50.13674,14.15876,"2",,0,,2,,C
U4391Z4,"Hřebeč",50.13655,14.15832,"2",,0,,2,,D
U4392Z1,"Lidice,ObÚ",50.14339,14.18991,"2",,0,,2,,A
U4392Z2,"Lidice,ObÚ",50.14380,14.19017,"2",,0,,2,,B
U4393Z1,"Makotřasy,Náves",50.14421,14.21515,"2",,0,,2,,A
U4393Z2,"Makotřasy,Náves",50.14445,14.21527,"2",,0,,2,,B
U4394Z1,"Středokluky,Nad Běloky",50.13166,14.22912,"1",,0,,2,,A
U4394Z2,"Středokluky,Nad Běloky",50.13163,14.22817,"1",,0,,2,,B
U4396Z1,"Středokluky,U Školy",50.13218,14.23725,"1",,0,,2,,A
U4396Z2,"Středokluky,U Školy",50.13232,14.23698,"1",,0,,2,,B
U4397Z1,"Buštěhrad,Bouchalka",50.16135,14.20823,"2",,0,,2,,A
U4397Z2,"Buštěhrad,Bouchalka",50.16108,14.20796,"2",,0,,2,,B
U4398Z1,"Stehelčeves,ObÚ",50.17115,14.19114,"2",,0,,2,,A
U4398Z2,"Stehelčeves,ObÚ",50.17078,14.19107,"2",,0,,2,,B
U4399Z1,"Stehelčeves,U Brůdku",50.17382,14.19102,"2",,0,,2,,A
U4399Z2,"Stehelčeves,U Brůdku",50.17397,14.19084,"2",,0,,2,,B
U4400Z1,"Středokluky,Rozcestí Černovičky",50.13789,14.24535,"1",,0,,2,,A
U4400Z2,"Středokluky,Rozcestí Černovičky",50.13763,14.24548,"1",,0,,2,,B
U4401Z1,"Číčovice,Velké Číčovice",50.15435,14.24095,"2",,0,,2,,A
U4401Z2,"Číčovice,Velké Číčovice",50.15437,14.24069,"2",,0,,2,,B
U4402Z1,"Číčovice,Malé Číčovice",50.15680,14.24932,"2",,0,,2,,A
U4402Z2,"Číčovice,Malé Číčovice",50.15693,14.24892,"2",,0,,2,,B
U4403Z1,"Okoř,Křižovatka",50.15979,14.24900,"2",,0,,2,,A
U4404Z1,"Libochovičky",50.17279,14.23940,"2",,0,,2,,A
U4404Z2,"Libochovičky",50.17266,14.23923,"2",,0,,2,,B
U4405Z1,"Zákolany,Kováry",50.18862,14.24842,"3",,0,,2,,A
U4405Z2,"Zákolany,Kováry",50.18888,14.24819,"3",,0,,2,,B
U4406Z1,"Zákolany,U Kovár",50.19342,14.25306,"3",,0,,2,,A
U4406Z2,"Zákolany,U Kovár",50.19448,14.25337,"3",,0,,2,,B
U4407Z1,"Zákolany,Rozcestí Blevice",50.19862,14.24095,"3",,0,,2,,A
U4407Z2,"Zákolany,Rozcestí Blevice",50.19843,14.24111,"3",,0,,2,,B
U4408Z1,"Koleč,U Trafiky",50.19815,14.23085,"3",,0,,2,,A
U4408Z2,"Koleč,U Trafiky",50.19790,14.23077,"3",,0,,2,,B
U4409Z1,"Koleč,Zámek",50.19801,14.22270,"3",,0,,2,,A
U4409Z2,"Koleč,Zámek",50.19797,14.22246,"3",,0,,2,,B
U4410Z1,"Zákolany,Trněný Újezd",50.19909,14.26023,"3",,0,,2,,A
U4410Z2,"Zákolany,Trněný Újezd",50.19888,14.25995,"3",,0,,2,,B
U4411Z1,"Kladno,Poldi",50.15031,14.11776,"3",,0,,2,,A
U4411Z2,"Kladno,Poldi",50.15058,14.11745,"3",,0,,2,,B
U4412Z1,"Kladno,Průmyslová",50.15591,14.11640,"3",,0,,2,,A
U4412Z2,"Kladno,Průmyslová",50.15696,14.11587,"3",,0,,2,,B
U4413Z1,"Kladno,Hnidousy",50.17023,14.11260,"3",,0,,2,,A
U4413Z2,"Kladno,Hnidousy",50.17035,14.11233,"3",,0,,2,,B
U4413Z3,"Kladno,Hnidousy",50.17007,14.11235,"3",,0,,2,,C
U4414Z1,"Kladno,Velvarská",50.17264,14.12199,"3",,0,,2,,A
U4414Z2,"Kladno,Velvarská",50.17268,14.12143,"3",,0,,2,,B
U4415Z1,"Cvrčovice,Čabárna",50.18005,14.13910,"4",,0,,2,,A
U4415Z2,"Cvrčovice,Čabárna",50.18024,14.13905,"4",,0,,2,,B
U4416Z1,"Brandýsek,Olšany",50.18718,14.15414,"3,4",,0,,2,,A
U4416Z2,"Brandýsek,Olšany",50.18725,14.15366,"3,4",,0,,2,,B
U4417Z1,"Brandýsek",50.18882,14.16090,"3,4",,0,,2,,A
U4417Z2,"Brandýsek",50.18900,14.16076,"3,4",,0,,2,,B
U4418Z1,"Brandýsek,U Kina",50.18822,14.16265,"3,4",,0,,2,,A
U4418Z2,"Brandýsek,U Kina",50.18880,14.16266,"3,4",,0,,2,,B
U4419Z1,"Cvrčovice,U Taušů",50.18217,14.15516,"4",,0,,2,,A
U4419Z2,"Cvrčovice,U Taušů",50.18189,14.15525,"4",,0,,2,,B
U4420Z1,"Cvrčovice,ObÚ",50.17913,14.15666,"4",,0,,2,,A
U4420Z2,"Cvrčovice,ObÚ",50.17933,14.15692,"4",,0,,2,,B
U4421Z1,"Třebusice",50.20056,14.17964,"4",,0,,2,,A
U4421Z2,"Třebusice",50.20074,14.17950,"4",,0,,2,,B
U4422Z1,"Blevice",50.20998,14.23651,"3",,0,,2,,A
U4422Z2,"Blevice",50.21017,14.23648,"3",,0,,2,,B
U4423Z1,"Slatina,U Cihelny",50.22734,14.23562,"3",,0,,2,,A
U4423Z2,"Slatina,U Cihelny",50.22713,14.23594,"3",,0,,2,,B
U4424Z1,"Slatina",50.22441,14.22171,"3",,0,,2,,A
U4425Z1,"Mělník,Koupaliště",50.36005,14.48073,"4",,0,,2,,A
U4425Z2N,"Mělník,Koupaliště",50.36060,14.47785,,,0,,2,,B
U4426Z1,"Všestary,Strančická",49.95483,14.68351,"1,2",,0,,2,,A
U4426Z2,"Všestary,Strančická",49.95489,14.68342,"1,2",,0,,2,,B
U4427Z1,"Zeleneč,Mstětice",50.14209,14.69306,"1",,0,,2,,A
U4428Z1P,"Cholupické náměstí",49.98854,14.44909,"P",,0,,0,,A
U4428Z2P,"Cholupické náměstí",49.98837,14.44889,"P",,0,,0,,B
U4429Z1,"Horní Beřkovice,žel.st.",50.35668,14.35375,"5",,0,,2,,A
U4429Z2,"Horní Beřkovice,žel.st.",50.35675,14.35416,"5",,0,,2,,B
U4435Z1P,"Sovákova",50.12336,14.58085,"P",,0,,0,,A
U4435Z1,"Sovákova",50.12336,14.58085,"B",,0,,0,,A
U4435Z2P,"Sovákova",50.12298,14.58241,"P",,0,,0,,B
U4437Z1,"Jesenice,Zdiměřice,Sportovní areál",49.98803,14.52149,"1",,0,,2,,A
U4437Z2,"Jesenice,Zdiměřice,Sportovní areál",49.98870,14.52129,"1",,0,,2,,B
U4438Z1,"Martiněves,Radešín",50.34109,14.14559,"6",,0,,0,,A
U4438Z2,"Martiněves,Radešín",50.34093,14.14575,"6",,0,,0,,B
